9604280.00000,   0.01127, -0.02016,   -0.46112, -0.74528, -3.27025,  0.03471,     -0.06542, -0.21243,   -0.02795, 3.03144, 1.19398,  -0.07795,            38.92575, 60.00000, 0.08016,           0.58364, 0.17435,   20.83744,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9614280.00000,   0.01058, -0.08422,   -0.35707, -0.73712, -2.67128,  0.06426,     -0.06758, -0.25252,   0.04187, 2.99019, 1.40330,  -0.08360,     38.88903, 60.00000, 0.08417,           0.58664, 0.15869,   20.90207,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9624280.00000,   0.01007, -0.02042,   -0.37949, -0.70635, -2.57330,  0.06958,     -0.06937, -0.11656,   -0.07416, 2.94989, 1.21626,  -0.08747,            38.82403, 60.00000, 0.08331,           0.58756, 0.13905,   21.00648,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9634280.00000,   0.00974, -0.08271,   -0.43519, -0.68454, -2.71717,  0.02305,     -0.07145, -0.30098,   0.00408, 2.91383, 0.99663,  -0.06289,     38.75875, 60.00000, 0.08500,           0.58755, 0.13045,   21.05569,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9644280.00000,   0.00880, -0.06956,   -0.51932, -0.66299, -3.05646,  0.00393,     -0.07392, -0.18242,   0.09369, 2.86358, 1.57245,  -0.07023,     38.60949, 60.00000, 0.09052,           0.58893, 0.11851,   21.11278,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9654280.00000,   0.00735, -0.17284,   -0.64426, -0.64469, -2.87267,  -0.02283,            -0.07602, -0.21169,   0.28947, 2.81950, 1.88158,  -0.08014,     38.49341, 60.00000, 0.09302,           0.58920, 0.10621,   21.18147,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9664280.00000,   0.00572, -0.11314,   -0.55487, -0.63912, -2.75270,  -0.01715,            -0.07784, -0.12773,   0.46086, 2.77110, 2.01739,  -0.09584,     38.35271, 60.00000, 0.09608,           0.59097, 0.10236,   21.18907,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9674280.00000,   0.00477, -0.10443,   -0.58147, -0.62614, -2.73726,  -0.05840,            -0.07956, -0.17434,   0.42504, 2.73947, 1.42999,  -0.11406,     38.27162, 60.00000, 0.09951,           0.59146, 0.06251,   21.41208,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9684280.00000,   0.00324, -0.11581,   -0.57427, -0.63124, -2.83093,  0.00116,     -0.08141, -0.15487,   0.59829, 2.68040, 2.08593,  -0.13750,     38.10220, 60.00000, 0.10253,           0.59026, 0.07779,   21.33536,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9694280.00000,   0.00151, -0.19208,   -0.76091, -0.60080, -2.73461,  -0.04192,            -0.08319, -0.18032,   0.61967, 2.56835, 2.07661,  -0.16949,     37.81480, 60.00000, 0.10436,           0.59215, 0.05305,   21.46187,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9704280.00000,   -0.00003, -0.08514,   -0.76079, -0.57871, -2.58810,  -0.02445,           -0.08473, -0.12352,   0.88615, 2.47489, 1.98555,  -0.18350,     37.59327, 60.00000, 0.10864,           0.59085, 0.06698,   21.39438,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
