7032849.00000, 0.00021, 0.00077,   0.15440, -0.96114, -0.00356,           0.00018, 0.00092,   0.06602, -0.25274, -0.00327,        69.30225, 60.00000, 0.00000,            -0.03000, -0.02301, -0.01409,   24.71654, 1536,      3,3,3    
7042849.00000, 0.00022, 0.00093,   0.17070, -0.96511, -0.00356,           0.00018, -0.00147,   -0.00874, -0.24698, -0.00327,      69.30217, 60.00000, 0.00000,            -0.03000, -0.02269, -0.00916,   24.69671, 1535,      3,3,3    
7052849.00000, 0.00023, -0.00027,   0.15710, -0.96499, -0.00356,          0.00018, 0.00082,   0.04249, -0.24707, -0.00327,        69.30792, 60.00000, 0.00000,            -0.01000, -0.02386, -0.02260,   24.75233, 1536,      3,3,3    
7062849.00000, 0.00022, -0.00093,   0.14809, -0.95703, 0.00569,           0.00019, 0.00032,   0.12316, -0.25858, 0.00123,         69.30811, 60.00000, 0.00000,            -0.03000, -0.02349, -0.01711,   24.73020, 1536,      3,3,3    
7072849.00000, 0.00021, -0.00057,   0.21011, -0.96291, 0.00569,           0.00019, 0.00049,   0.04958, -0.26247, 0.00123,         69.30247, 60.00000, 0.00000,            0.00000, -0.02082, 0.01921,   24.58244, 1534,      3,3,3    
7082849.00000, 0.00020, -0.00025,   0.24083, -0.96291, 0.00569,           0.00019, -0.00043,   0.05566, -0.26247, 0.00123,        69.30247, 60.00000, 0.00000,            -0.01000, -0.02050, 0.02228,   24.56957, 1534,      3,3,3    
7092849.00000, 0.00020, -0.00026,   0.23770, -0.96689, 0.00569,           0.00020, 0.00104,   0.04429, -0.25672, 0.00123,         69.30238, 60.00000, 0.00000,            -0.01000, -0.01870, 0.04152,   24.48931, 1533,      3,3,3    
7102849.00000, 0.00020, -0.00027,   0.20729, -0.96672, 0.00569,           0.00021, 0.00088,   -0.00608, -0.25702, 0.00123,        69.31788, 60.00000, 0.00000,            -0.04999, -0.02159, -0.00081,   24.66035, 1535,      3,3,3    
7112849.00000, 0.00020, -0.00038,   0.15092, -0.96097, 0.00635,           0.00022, 0.00137,   0.02332, -0.25304, 0.00090,         69.31775, 60.00000, 0.00000,            -0.03000, -0.02289, -0.01871,   24.73302, 1536,      3,3,3    
7122849.00000, 0.00019, 0.00047,   0.11223, -0.96097, 0.00635,            0.00023, 0.00067,   0.07802, -0.25304, 0.00090,         69.31775, 60.00000, 0.00000,            -0.03000, -0.02415, -0.03466,   24.79829, 1537,      3,3,3    
7132849.00000, 0.00021, 0.00157,   0.11403, -0.94726, 0.00635,            0.00024, 0.00049,   0.07373, -0.26057, 0.00090,         69.31779, 60.00000, 0.00000,            -0.03000, -0.02384, -0.02715,   24.76900, 1536,      3,3,3    
